"TIME","GEO","S_ADJ","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2019Q1","Samoa","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","557,5",""
"2019Q2","European Union - 27 countries (from 2020)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","3.474.477,6",""
"2019Q2","European Union - 28 countries (2013-2020)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","4.097.692,1",""
"2019Q2","Euro area - 19 countries  (from 2015)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","2.971.743,2",""
"2019Q2","Belgium","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","120.178,0",""
"2019Q2","Bulgaria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","29.687,8",""
"2019Q2","Czechia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.441.153,0",""
"2019Q2","Denmark","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","589.524,5",""
"2019Q2","Germany (until 1990 former territory of the FRG)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","846.940,0",""
"2019Q2","Estonia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","7.040,6",""
"2019Q2","Ireland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","84.930,9",""
"2019Q2","Greece","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","46.069,8","p"
"2019Q2","Spain","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","315.695,0","p"
"2019Q2","France","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","606.543,0",""
"2019Q2","Croatia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","101.299,9","p"
"2019Q2","Italy","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","444.366,5",""
"2019Q2","Cyprus","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","5.686,4",""
"2019Q2","Latvia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","7.647,7",""
"2019Q2","Lithuania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","12.109,2",""
"2019Q2","Luxembourg","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","15.824,4",""
"2019Q2","Hungary","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","11.749.724,0","p"
"2019Q2","Malta","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","3.354,9",""
"2019Q2","Netherlands","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","206.487,0","p"
"2019Q2","Austria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","98.844,8",""
"2019Q2","Poland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","553.235,5",""
"2019Q2","Portugal","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","53.352,2","p"
"2019Q2","Romania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","245.061,8","p"
"2019Q2","Slovenia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","12.189,9",""
"2019Q2","Slovakia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","23.587,2",""
"2019Q2","Finland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","60.896,0",""
"2019Q2","Sweden","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.291.500,0",""
"2019Q2","United Kingdom","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","545.539,0",""
"2019Q2","Iceland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","756.382,4",""
"2019Q2","Norway","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","873.796,0",""
"2019Q2","Switzerland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","181.848,2",""
"2019Q2","Montenegro","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.160,6",""
"2019Q2","North Macedonia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","170.946,6","p"
